Logger: #A10206 'TEMPSTRING' - USP_EXP2 (V2.10, Jan 22 2010)
No,Time,#1:oC,#2:oC,#3:oC,#4:oC,#5:oC,#HK-Bat:V
1,27.07.2010 23:38:38,24.31,24.37,24.5,24.43,24.25,3.663
2,28.07.2010 00:00:00,24.37,24.43,24.5,24.43,24.31,3.665
3,28.07.2010 01:00:00,24.5,24.5,24.62,24.56,24.37
4,28.07.2010 02:00:00,24.43,24.5,24.56,24.5,24.37
5,28.07.2010 03:00:00,24.43,24.5,24.56,24.5,24.43
6,28.07.2010 04:00:00,24.43,24.5,24.56,24.5,24.37
7,28.07.2010 05:00:00,24.37,24.5,24.5,24.5,24.37
8,28.07.2010 06:00:00,24.31,24.5,24.43,24.43,24.31,3.668
9,28.07.2010 07:00:00,24.25,24.43,24.43,24.37,24.31
10,28.07.2010 08:00:00,24.25,24.37,24.43,24.37,24.31
11,28.07.2010 09:00:00,24.25,24.43,24.37,24.37,24.31
12,28.07.2010 10:00:00,25.12,25.31,25.31,25.31,25.43
13,28.07.2010 11:00:00,27.62,27.87,27.87,26.75,28
14,28.07.2010 12:00:00,29.75,29.75,30.25,29.18,30.43,3.674
15,28.07.2010 13:00:00,31,30.81,31.37,30.5,31.56
16,28.07.2010 14:00:00,30.75,30.81,31.06,30.56,31.06
17,28.07.2010 15:00:00,31.68,31.56,31.93,31.18,32.12
18,28.07.2010 16:00:00,30.18,30.75,30.37,30.62,30.12
19,28.07.2010 17:00:00,29.25,29.75,29.37,29.75,29.12
20,28.07.2010 18:00:00,28.18,28.75,28.18,28.81,27.81,3.686
21,28.07.2010 19:00:00,27.68,27.81,27.56,28.25,27.43
22,28.07.2010 20:00:00,25.75,25.5,25.5,26.25,25.43
23,28.07.2010 21:00:00,23.75,23.75,23.81,23.93,23.93
24,28.07.2010 22:00:00,23.62,23.31,23.5,23.62,23.68
25,28.07.2010 23:00:00,23.37,23.12,23.31,23.5,23.43
26,29.07.2010 00:00:00,23.31,23.06,23.18,23.37,23.25,3.662
27,29.07.2010 01:00:00,23.5,23.06,23.25,23.43,23.31
28,29.07.2010 02:00:00,24,23.18,23.31,23.56,23.37
29,29.07.2010 03:00:00,23.25,23.06,23.18,23.37,23.25
30,29.07.2010 04:00:00,23.12,22.93,23.06,23.31,23.12
31,29.07.2010 05:00:00,23.06,22.87,23,23.25,23
32,29.07.2010 06:00:00,23,22.81,22.93,23.18,23,3.660
33,29.07.2010 07:00:00,22.43,22.37,22.43,22.56,22.43
34,29.07.2010 08:00:00,23.18,22.93,22.93,23,23
35,29.07.2010 09:00:00,23.93,24.06,24.06,24.06,24
36,29.07.2010 10:00:00,23.75,24.06,24,24.06,23.93
37,29.07.2010 11:00:00,19.87,20,20.18,21.5,20.43
38,29.07.2010 12:00:00,20.81,21,20.87,20.93,20.75,3.661
39,29.07.2010 13:00:00,20.68,20.81,20.81,20.81,20.75
40,29.07.2010 14:00:00,21,20.93,21,20.93,20.93
41,29.07.2010 15:00:00,21.31,21.37,21.31,21.18,21.31
42,29.07.2010 16:00:00,20.87,20.43,20.87,20.81,20.62
43,29.07.2010 17:00:00,19.62,18.68,19.37,19.5,19.06
44,29.07.2010 18:00:00,18.5,17.56,18.25,18.25,17.93,3.653
45,29.07.2010 19:00:00,17.37,16.37,17.12,17.18,16.81
46,29.07.2010 20:00:00,16.43,15.5,16.18,16.18,15.81
47,29.07.2010 21:00:00,15.43,14.43,15.12,15.12,14.75
48,29.07.2010 22:00:00,14.56,13.75,14.31,14.31,14
49,29.07.2010 23:00:00,13.87,13.18,13.68,13.62,13.43
50,30.07.2010 00:00:00,13.31,12.75,13.18,13.18,12.93,3.650
51,30.07.2010 01:00:00,12.81,12.37,12.75,12.68,12.5
52,30.07.2010 02:00:00,12.37,11.93,12.31,12.31,12.12
53,30.07.2010 03:00:00,11.93,11.56,11.87,11.87,11.68
54,30.07.2010 04:00:00,11.43,11.06,11.43,11.43,11.25
55,30.07.2010 05:00:00,10.93,10.56,10.93,10.93,10.75
56,30.07.2010 06:00:00,10.5,10.06,10.43,10.43,10.25,3.644
57,30.07.2010 07:00:00,10.18,9.87,10.18,10.12,10
58,30.07.2010 08:00:00,10.12,10.12,10.25,10.12,10.18
59,30.07.2010 09:00:00,10.93,11.43,11.18,10.93,11.37
60,30.07.2010 10:00:00,11.81,12.5,12.18,11.93,12.5
61,30.07.2010 11:00:00,12.81,13.06,12.87,12.62,13.06
62,30.07.2010 12:00:00,14.12,14.31,13.93,13.68,14.18,3.646
63,30.07.2010 13:00:00,15.56,15.56,15.37,15.12,15.62
64,30.07.2010 14:00:00,15.93,15.75,15.81,15.62,16
65,30.07.2010 15:00:00,16.68,16.43,16.56,16.31,16.68
66,30.07.2010 16:00:00,16.93,16.68,16.81,16.62,16.93
67,30.07.2010 17:00:00,17.18,16.87,17.12,16.93,17.18
68,30.07.2010 18:00:00,17.06,16.75,17.12,16.93,17.18,3.661
69,30.07.2010 19:00:00,16.62,16.31,16.81,16.62,16.81
70,30.07.2010 20:00:00,15.75,15.31,16.06,15.93,16.06
71,30.07.2010 21:00:00,14.75,14.31,15.12,14.93,15.06
72,30.07.2010 22:00:00,13.93,13.56,14.31,14.12,14.25
73,30.07.2010 23:00:00,13.25,13,13.56,13.43,13.56
