Logger: #A10238 'TEMPSTRING' - USP_EXP2 (V2.10, Jan 22 2010)
No,Time,#1:oC,#2:oC,#3:oC,#4:oC,#5:oC,#HK-Bat:V
1,04.07.2010 14:57:26,27.81,27.93,27.81,27.93,28,3.624
(Parameter changed ('A10238_20100704145804'))
2,04.07.2010 14:58:26,27.81,27.93,27.75,27.87,27.93,3.630
3,04.07.2010 16:00:00,27.62,27.62,27.56,27.56,27.62,3.661
4,04.07.2010 17:00:00,27.93,27.93,27.81,27.93,28.06
5,04.07.2010 18:00:00,28,27.93,27.81,27.81,27.87
6,04.07.2010 19:00:00,27.68,27.68,27.37,27.43,27.56
7,04.07.2010 20:00:00,27.43,27.43,27.12,27.12,27.31
8,04.07.2010 21:00:00,27.43,27.75,27.37,27.5,27.68
9,04.07.2010 22:00:00,26.56,26.87,26.5,26.5,26.68,3.658
10,04.07.2010 23:00:00,27.06,27.18,27.12,27.25,27.18
11,05.07.2010 00:00:00,27.56,27.56,27.62,27.62,27.62
12,05.07.2010 01:00:00,27.75,27.81,27.75,27.81,27.81
13,05.07.2010 02:00:00,27.87,27.93,27.87,27.93,27.93
14,05.07.2010 03:00:00,27.93,28,27.93,28,28
15,05.07.2010 04:00:00,28,28.06,28,28,28,3.660
16,05.07.2010 05:00:00,28,28.06,28,28,28
17,05.07.2010 06:00:00,28,28.06,28.06,28,28.06
18,05.07.2010 07:00:00,28,28.06,28,28.06,28.06
19,05.07.2010 08:00:00,27.81,27.87,27.75,27.68,27.87
20,05.07.2010 09:00:00,27.5,27.31,27,26.68,27.31
21,05.07.2010 10:00:00,26.93,26.81,26.43,26.06,26.75,3.657
22,05.07.2010 11:00:00,26.68,26.5,26.12,25.75,26.43
23,05.07.2010 12:00:00,26.37,26.25,25.87,25.5,26.18
24,05.07.2010 13:00:00,26.31,26.12,25.93,25.5,26
25,05.07.2010 14:00:00,27.06,26.93,26.62,26.06,26.62
26,05.07.2010 15:00:00,26.18,25.93,25.5,25.18,25.93
27,05.07.2010 16:00:00,25.62,25.5,25,24.68,25.43,3.653
28,05.07.2010 17:00:00,27.18,27.18,27.43,27.12,26.62
29,05.07.2010 18:00:00,28.68,28.56,28.93,28.5,28.12
30,05.07.2010 19:00:00,29,28.68,28.81,28.37,28.43
31,05.07.2010 20:00:00,28.75,28.37,28.37,27.87,28.18
32,05.07.2010 21:00:00,28.06,27.68,27.37,26.87,27.56
33,05.07.2010 22:00:00,27.06,27,26.75,26.87,27.06,3.659
34,05.07.2010 23:00:00,26.62,26.75,26.56,26.75,26.93
35,06.07.2010 00:00:00,25.56,25.43,25.31,25.87,26.12
36,06.07.2010 01:00:00,23.06,23.12,22.43,23.93,24.62
37,06.07.2010 02:00:00,18.62,18.93,17.37,19.81,20.93
38,06.07.2010 03:00:00,16.12,16.43,14.81,17.06,18
39,06.07.2010 04:00:00,19,19.37,18.93,19.25,19.12,3.641
40,06.07.2010 05:00:00,21.18,21.18,21.25,21.31,21.18
41,06.07.2010 06:00:00,21.56,21.56,21.5,21.68,21.68
42,06.07.2010 07:00:00,21.81,21.75,21.75,21.87,21.93
43,06.07.2010 08:00:00,21.93,21.93,21.87,22,22.06
44,06.07.2010 09:00:00,22.12,22.18,22.18,22.18,22.18
45,06.07.2010 10:00:00,22.37,22.37,22.37,22.43,22.43,3.651
46,06.07.2010 11:00:00,22.31,22.31,22.31,22.37,22.43
47,06.07.2010 12:00:00,22.25,22.31,22.25,22.37,22.43
48,06.07.2010 13:00:00,23.12,23.12,23.25,23,23
49,06.07.2010 14:00:00,23.43,23.5,23.56,23.37,23.37
50,06.07.2010 15:00:00,23.62,23.68,23.75,23.56,23.56
51,06.07.2010 16:00:00,23.81,23.81,23.81,23.68,23.75,3.655
52,06.07.2010 17:00:00,23.93,24,23.93,23.81,23.81
53,06.07.2010 18:00:00,24.06,24.12,24.06,23.93,23.93
54,06.07.2010 19:00:00,24.12,24.12,24.12,24,24.06
55,06.07.2010 20:00:00,24.18,24.18,24.18,24.06,24.06
56,06.07.2010 21:00:00,24.43,24.56,24.56,24.31,24.31
57,06.07.2010 22:00:00,24.12,24.31,24.12,24.31,24.37,3.652
58,06.07.2010 23:00:00,20.18,20.31,19.31,21.25,21.68
59,07.07.2010 00:00:00,16.31,16.37,15,17.68,18.12
60,07.07.2010 01:00:00,13.31,13.37,11.93,14.87,15.31
61,07.07.2010 02:00:00,15.43,15.81,15.31,15.87,15.68
62,07.07.2010 03:00:00,20.93,20.5,21.62,21,21
63,07.07.2010 04:00:00,24.81,24.68,25.31,25.12,24.81,3.652
64,07.07.2010 05:00:00,25.62,25.56,25.87,25.75,25.62
65,07.07.2010 06:00:00,25.93,25.93,26.12,26,25.93
66,07.07.2010 07:00:00,26.12,26.12,26.25,26.18,26.12
67,07.07.2010 08:00:00,26.25,26.31,26.31,26.25,26.25
68,07.07.2010 09:00:00,26.31,26.37,26.37,26.31,26.31
69,07.07.2010 10:00:00,26.37,26.43,26.43,26.37,26.37,3.657
70,07.07.2010 11:00:00,26.43,26.5,26.43,26.37,26.43
71,07.07.2010 12:00:00,26.5,26.56,26.5,26.43,26.43
72,07.07.2010 13:00:00,26.5,26.56,26.5,26.5,26.5
73,07.07.2010 14:00:00,26.56,26.62,26.56,26.56,26.5
74,07.07.2010 15:00:00,26.56,26.62,26.56,26.56,26.56
75,07.07.2010 16:00:00,26.62,26.68,26.62,26.56,26.56,3.661
76,07.07.2010 17:00:00,26.62,26.68,26.68,26.62,26.62
77,07.07.2010 18:00:00,26.62,26.68,26.68,26.62,26.62
78,07.07.2010 19:00:00,26.62,26.68,26.68,26.62,26.62
79,07.07.2010 20:00:00,26.62,26.75,26.68,26.62,26.62
80,07.07.2010 21:00:00,26.62,26.75,26.62,26.62,26.62
81,07.07.2010 22:00:00,26.62,26.68,26.68,26.62,26.62,3.656
82,07.07.2010 23:00:00,26.62,26.75,26.68,26.62,26.62
83,08.07.2010 00:00:00,26.62,26.75,26.68,26.62,26.62
84,08.07.2010 01:00:00,26.62,26.68,26.68,26.62,26.62
85,08.07.2010 02:00:00,26.62,26.68,26.62,26.62,26.62
86,08.07.2010 03:00:00,26.62,26.68,26.62,26.62,26.62
87,08.07.2010 04:00:00,26.62,26.68,26.68,26.62,26.62,3.656
88,08.07.2010 05:00:00,26.68,26.75,26.68,26.62,26.62
89,08.07.2010 06:00:00,26.68,26.75,26.75,26.68,26.68
90,08.07.2010 07:00:00,26.75,26.81,26.75,26.68,26.68
91,08.07.2010 08:00:00,26.75,26.81,26.75,26.68,26.68
92,08.07.2010 09:00:00,26.75,26.81,26.75,26.75,26.75
93,08.07.2010 10:00:00,26.75,26.87,26.81,26.75,26.75,3.656
94,08.07.2010 11:00:00,26.81,26.87,26.81,26.75,26.75
95,08.07.2010 12:00:00,26.81,26.87,26.81,26.81,26.75
96,08.07.2010 13:00:00,26.81,26.87,26.87,26.81,26.81
97,08.07.2010 14:00:00,26.81,26.93,26.87,26.81,26.81
98,08.07.2010 15:00:00,26.87,26.93,26.87,26.87,26.87
99,08.07.2010 16:00:00,26.87,27,26.93,26.87,26.87,3.658
100,08.07.2010 17:00:00,26.93,27,26.93,26.87,26.87
101,08.07.2010 18:00:00,26.93,27,27,26.93,26.87
102,08.07.2010 19:00:00,26.93,27,26.93,26.93,26.93
103,08.07.2010 20:00:00,26.93,27,26.93,26.93,26.87
104,08.07.2010 21:00:00,26.93,27,26.93,26.93,26.93
105,08.07.2010 22:00:00,26.93,27,26.93,26.93,26.93,3.657
106,08.07.2010 23:00:00,26.87,26.93,26.87,26.87,26.87
107,09.07.2010 00:00:00,26.87,26.93,26.81,26.81,26.87
108,09.07.2010 01:00:00,26.81,26.87,26.81,26.81,26.81
109,09.07.2010 02:00:00,26.81,26.87,26.81,26.81,26.81
110,09.07.2010 03:00:00,26.81,26.81,26.81,26.81,26.81
111,09.07.2010 04:00:00,26.75,26.81,26.75,26.81,26.81,3.657
112,09.07.2010 05:00:00,26.81,26.87,26.81,26.81,26.81
113,09.07.2010 06:00:00,26.81,26.93,26.87,26.81,26.87
114,09.07.2010 07:00:00,26.87,26.93,26.87,26.81,26.87
115,09.07.2010 08:00:00,26.87,26.93,26.87,26.87,26.87
116,09.07.2010 09:00:00,26.87,27,26.87,26.87,26.87
117,09.07.2010 10:00:00,26.93,27,26.93,26.87,26.87,3.653
118,09.07.2010 11:00:00,26.93,27,26.93,26.87,26.87
119,09.07.2010 12:00:00,26.93,27,26.93,26.87,26.93
120,09.07.2010 13:00:00,26.93,27,26.93,26.93,26.87
121,09.07.2010 14:00:00,26.93,27,26.93,26.87,26.93
122,09.07.2010 15:00:00,26.93,27,26.93,26.87,26.93
123,09.07.2010 16:00:00,27,27,26.93,26.87,26.93,3.657
124,09.07.2010 17:00:00,27.06,27.06,27,26.93,27
125,09.07.2010 18:00:00,27.06,27.12,27,26.93,27
126,09.07.2010 19:00:00,27.06,27.12,27,27,27
127,09.07.2010 20:00:00,27.06,27.12,27,27,27.06
128,09.07.2010 21:00:00,27,27.06,26.93,26.93,27
129,09.07.2010 22:00:00,26.93,27,26.93,26.93,27,3.655
130,09.07.2010 23:00:00,26.87,27,26.87,26.87,26.93
131,10.07.2010 00:00:00,26.87,26.93,26.81,26.87,26.87
132,10.07.2010 01:00:00,26.81,26.93,26.81,26.81,26.87
133,10.07.2010 02:00:00,26.81,26.87,26.75,26.75,26.81
134,10.07.2010 03:00:00,26.75,26.81,26.75,26.75,26.81
135,10.07.2010 04:00:00,26.68,26.81,26.68,26.68,26.75,3.657
136,10.07.2010 05:00:00,26.68,26.81,26.68,26.75,26.75
137,10.07.2010 06:00:00,26.68,26.81,26.68,26.75,26.75
138,10.07.2010 07:00:00,26.68,26.75,26.68,26.68,26.75
139,10.07.2010 08:00:00,26.68,26.81,26.68,26.68,26.75
140,10.07.2010 09:00:00,26.68,26.75,26.68,26.68,26.75
141,10.07.2010 10:00:00,26.68,26.81,26.68,26.68,26.68,3.654
142,10.07.2010 11:00:00,26.68,26.81,26.68,26.68,26.75
143,10.07.2010 12:00:00,26.68,26.75,26.68,26.68,26.75
144,10.07.2010 13:00:00,26.75,26.81,26.68,26.56,26.68
145,10.07.2010 14:00:00,26.75,26.75,26.56,26.5,26.56
146,10.07.2010 15:00:00,26.75,26.81,26.62,26.56,26.62
147,10.07.2010 16:00:00,26.75,26.81,26.62,26.56,26.62,3.657
148,10.07.2010 17:00:00,26.75,26.81,26.62,26.5,26.56
149,10.07.2010 18:00:00,26.68,26.75,26.56,26.43,26.5
150,10.07.2010 19:00:00,26.68,26.75,26.56,26.43,26.5
151,10.07.2010 20:00:00,26.68,26.75,26.56,26.43,26.5
152,10.07.2010 21:00:00,26.68,26.75,26.56,26.37,26.5
153,10.07.2010 22:00:00,26.68,26.75,26.5,26.37,26.43,3.652
154,10.07.2010 23:00:00,26.62,26.68,26.43,26.31,26.37
155,11.07.2010 00:00:00,26.56,26.62,26.43,26.25,26.37
156,11.07.2010 01:00:00,26.5,26.56,26.31,26.25,26.31
157,11.07.2010 02:00:00,26.43,26.5,26.25,26.12,26.25
158,11.07.2010 03:00:00,26.37,26.43,26.25,26.12,26.25
159,11.07.2010 04:00:00,26.37,26.5,26.25,26.12,26.18,3.654
160,11.07.2010 05:00:00,26.12,26.25,26,26,26.12
161,11.07.2010 06:00:00,26,26.06,25.87,25.87,26
162,11.07.2010 07:00:00,26.06,26.12,25.93,25.93,26
163,11.07.2010 08:00:00,26.12,26.18,26,25.93,26
164,11.07.2010 09:00:00,26.12,26.18,26.06,25.93,26
165,11.07.2010 10:00:00,26.18,26.25,26.06,25.93,26.06,3.652
166,11.07.2010 11:00:00,26.18,26.18,26.06,25.93,26
167,11.07.2010 12:00:00,26.18,26.18,26.06,25.93,26
168,11.07.2010 13:00:00,26.18,26.18,26.06,25.93,26
169,11.07.2010 14:00:00,26.18,26.18,26.06,26,26.06
170,11.07.2010 15:00:00,26.18,26.18,26.06,26,26.06
171,11.07.2010 16:00:00,26.18,26.18,26.06,26,26.06,3.652
172,11.07.2010 17:00:00,26.18,26.25,26.06,26,26.06
173,11.07.2010 18:00:00,26.18,26.18,26.06,25.93,26
174,11.07.2010 19:00:00,26.12,26.18,26,25.87,25.93
175,11.07.2010 20:00:00,26.12,26.12,26,25.87,25.93
176,11.07.2010 21:00:00,26.06,26.12,25.93,25.87,25.93
177,11.07.2010 22:00:00,26.06,26.12,25.93,25.81,25.87,3.650
178,11.07.2010 23:00:00,26,26.06,25.81,25.75,25.81
179,12.07.2010 00:00:00,25.93,26,25.75,25.68,25.75
180,12.07.2010 01:00:00,25.93,25.93,25.75,25.68,25.75
